"Gene.stable.ID"	"location_sortable"	"GNF"	"Mabbott"	"Doig"	"Freeman2012_pig"	"SkinSig_3study"
"ENSG00000214725"	"16p11.2"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000214727"	"22q13.33"	NA	NA	NA	NA	NA
"ENSG00000214743"	"05q23.2"	NA	NA	NA	NA	NA
"ENSG00000214753"	"11q12"	NA	"High in LPS/IFNg-treated neutrophils"	NA	NA	NA
"ENSG00000214756"	"11q12.3"	NA	NA	NA	NA	NA
"ENSG00000214760"	"12q24.31"	NA	NA	NA	NA	NA
"ENSG00000214761"	"09q33.3"	NA	NA	NA	NA	NA
"ENSG00000214765"	"07p12.3"	NA	NA	NA	NA	NA
"ENSG00000214782"	"11q12.2"	NA	NA	NA	NA	NA
"ENSG00000214787"	"11q12.2"	NA	NA	NA	NA	NA
"ENSG00000214788"	"11q12.1"	NA	NA	NA	NA	NA
"ENSG00000214794"	"05q21.3"	NA	NA	NA	NA	NA
"ENSG00000214807"	"10q26.13"	NA	NA	NA	NA	NA
"ENSG00000214810"	"06p21.31"	NA	NA	NA	NA	NA
"ENSG00000214814"	"08q24.13"	NA	NA	NA	"Stomach>>>Duodenum-lung"	NA
"ENSG00000214819"	"17p11.2"	NA	"Spermatocyte-related"	"HK"	NA	NA
"ENSG00000214820"	"03p21.31"	NA	NA	NA	NA	NA
"ENSG00000214821"	"02q32"	NA	NA	NA	NA	NA
"ENSG00000214822"	"17p11.2"	NA	NA	NA	NA	NA
"ENSG00000214823"	"13q13.3"	NA	NA	NA	NA	NA
"ENSG00000214825"	"03p21.31"	NA	NA	NA	NA	NA
"ENSG00000214826"	"12p13.31"	NA	NA	NA	NA	NA
"ENSG00000214827"	"Xq28"	NA	NA	NA	NA	NA
"ENSG00000214832"	"17p11.2"	NA	NA	NA	NA	NA
"ENSG00000214835"	"20p12.2"	NA	NA	NA	NA	NA
"ENSG00000214842"	"02p24.2"	NA	NA	NA	"Testis-adult"	NA
"ENSG00000214843"	"02p24.2"	NA	NA	NA	NA	NA
"ENSG00000214851"	"12p13.31"	NA	NA	NA	NA	NA
"ENSG00000214855"	"19q13.32"	"High_in_Liver"	NA	"[411"	NA	NA
"ENSG00000214856"	"17p11.2"	NA	NA	NA	NA	NA
"ENSG00000214857"	"05q14.1"	NA	NA	NA	NA	NA
"ENSG00000214860"	"17p11.2"	NA	"High in keratinocytes:epithelium"	NA	NA	NA
"ENSG00000214866"	"02p25.3"	NA	NA	NA	"Testis-adult"	NA
"ENSG00000214867"	"21q22.12"	NA	NA	NA	NA	NA
"ENSG00000214869"	"07p15.2"	NA	NA	NA	NA	NA
"ENSG00000214872"	"11q12.1"	NA	"High in LPS/IFNg-treated neutrophils"	"HK"	NA	NA
"ENSG00000214875"	"10q22.1"	NA	NA	NA	NA	NA
"ENSG00000214878"	"13q14.3"	NA	NA	NA	NA	NA
"ENSG00000214880"	"11q12.1"	NA	NA	NA	NA	NA
"ENSG00000214886"	"04q23"	NA	NA	NA	NA	NA
"ENSG00000214891"	"11p11.12"	NA	NA	NA	NA	NA
"ENSG00000214892"	"06p21.3"	NA	NA	NA	NA	NA
"ENSG00000214894"	"06p21.33"	NA	NA	NA	NA	NA
"ENSG00000214896"	"15q21.3"	NA	NA	NA	NA	NA
"ENSG00000214903"	"14q21.3"	NA	NA	NA	NA	NA
"ENSG00000214904"	"04q23"	NA	NA	NA	NA	NA
"ENSG00000214914"	"21q22.12"	NA	NA	NA	NA	NA
"ENSG00000214922"	"06p22.1"	NA	NA	"[381"	NA	NA
"ENSG00000214929"	"09q21.32"	NA	"Spermatocyte-related"	"[043"	NA	NA
"ENSG00000214930"	"Xq26.3"	NA	NA	NA	NA	NA
"ENSG00000214940"	"16p12.3"	NA	NA	NA	NA	NA
"ENSG00000214941"	"17p11.2"	NA	NA	NA	NA	NA
"ENSG00000214943"	"14q12"	NA	NA	NA	"HK2-low in macs"	NA
"ENSG00000214944"	"05q13.2"	NA	NA	NA	NA	NA
"ENSG00000214946"	"17p11.2"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000214954"	"08q21.3"	NA	NA	NA	"Testis-adult"	NA
"ENSG00000214960"	"07p21.2"	NA	NA	NA	NA	NA
"ENSG00000214967"	"16p13.11"	NA	NA	NA	NA	NA
"ENSG00000214973"	"01p36.11"	NA	NA	NA	NA	NA
"ENSG00000214975"	"06p22.3"	NA	NA	NA	NA	NA
"ENSG00000214976"	"21q21.1"	NA	NA	NA	NA	NA
"ENSG00000214982"	"10q11.22"	NA	"[0148"	NA	NA	NA
"ENSG00000214986"	"10q11.23"	NA	NA	NA	NA	NA
"ENSG00000214988"	"04q21.22"	NA	NA	NA	NA	NA
"ENSG00000215003"	"16p13.11"	NA	NA	NA	NA	NA
"ENSG00000215004"	"03p24.1"	NA	NA	NA	NA	NA
"ENSG00000215005"	"21q21.3"	NA	NA	NA	NA	NA
"ENSG00000215006"	"05q13.2"	NA	NA	NA	NA	NA
"ENSG00000215007"	"Xq22.3"	NA	NA	NA	NA	NA
"ENSG00000215009"	"12p13.31"	NA	NA	NA	NA	NA
"ENSG00000215012"	"22q11.21"	NA	NA	NA	NA	NA
"ENSG00000215016"	"03p24.3"	NA	NA	NA	NA	NA
"ENSG00000215018"	"07p21.3"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000215021"	"12p13"	"General_Higher_in_Liver(others)"	NA	"[339"	NA	NA
"ENSG00000215024"	"10q11.22"	NA	NA	NA	NA	NA
"ENSG00000215029"	"Xq22.1"	NA	NA	NA	NA	NA
"ENSG00000215030"	"17p11.2"	NA	NA	NA	NA	NA
"ENSG00000215032"	"05q12.1"	NA	NA	NA	NA	NA
"ENSG00000215034"	"03p22.2"	NA	NA	NA	NA	NA
"ENSG00000215035"	"Xq21-q22"	NA	NA	NA	NA	NA
"ENSG00000215037"	"13q31.1"	NA	NA	NA	NA	NA
"ENSG00000215039"	"12p13.31"	NA	NA	NA	NA	NA
"ENSG00000215041"	"17p13"	NA	NA	NA	NA	NA
"ENSG00000215043"	"02q32.3"	NA	NA	NA	NA	NA
"ENSG00000215044"	"10q11.22"	NA	NA	NA	NA	NA
"ENSG00000215045"	"07p22"	NA	NA	NA	NA	NA
"ENSG00000215046"	"Xq22.1"	NA	NA	NA	NA	NA
"ENSG00000215049"	"13q12"	NA	NA	NA	NA	NA
"ENSG00000215054"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000215057"	"06p25.1"	NA	NA	NA	NA	NA
"ENSG00000215063"	"20p13"	NA	NA	NA	NA	NA
"ENSG00000215065"	"10q11.22"	NA	NA	NA	NA	NA
"ENSG00000215066"	NA	NA	NA	NA	NA	NA
"ENSG00000215070"	"Xq22.1"	NA	NA	NA	NA	NA
"ENSG00000215086"	"10q22.1"	NA	NA	NA	NA	NA
"ENSG00000215088"	"21q22.11"	NA	NA	NA	NA	NA
"ENSG00000215089"	"Xq21.31"	NA	NA	NA	NA	NA
"ENSG00000215093"	"Xq21.2"	NA	NA	NA	NA	NA
"ENSG00000215096"	"08q12.3"	NA	NA	NA	NA	NA
"ENSG00000215097"	"10q11.22"	NA	NA	NA	NA	NA
"ENSG00000215102"	"Xq21"	NA	NA	NA	NA	NA
"ENSG00000215105"	"Xq13.2"	NA	NA	NA	NA	NA
"ENSG00000215113"	"Xq13.1"	NA	NA	NA	NA	NA
"ENSG00000215114"	"08q12.1"	"High_in_foetal_brain"	NA	NA	"HK2-low in macs"	NA
"ENSG00000215115"	"Xq13.1"	NA	NA	NA	NA	NA
"ENSG00000215117"	"08q12.1"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000215126"	"09p12"	NA	NA	NA	NA	NA
"ENSG00000215131"	"16p13.3"	NA	NA	NA	NA	NA
"ENSG00000215148"	"16p13.3"	NA	NA	NA	NA	NA
"ENSG00000215149"	"01q43"	NA	NA	NA	NA	NA
"ENSG00000215151"	"10p11.1"	NA	NA	NA	NA	NA
"ENSG00000215160"	"03p25.3"	NA	NA	NA	NA	NA
"ENSG00000215162"	"Xq13.1"	NA	NA	NA	NA	NA
"ENSG00000215177"	"08q11.2"	NA	NA	NA	NA	NA
"ENSG00000215179"	"08q11.21"	NA	NA	NA	NA	NA
"ENSG00000215182"	"11p15.5"	"High_in_Trachea"	NA	"HK"	"Gall bladderr>>>other "	NA
"ENSG00000215186"	"15q24.1"	NA	NA	NA	NA	NA
"ENSG00000215187"	"09p13.3"	NA	NA	NA	"Fallopian tube>adult testis"	NA
"ENSG00000215190"	"06p11.2"	NA	NA	NA	NA	NA
"ENSG00000215193"	"22q11.21"	NA	NA	NA	NA	NA
"ENSG00000215197"	"Xp11.22"	NA	NA	NA	NA	NA
"ENSG00000215199"	"09p13.3"	NA	NA	NA	NA	NA
"ENSG00000215203"	"04p14"	NA	NA	NA	"HK2-low in macs"	NA
"ENSG00000215206"	"09p21"	NA	NA	NA	NA	NA
"ENSG00000215208"	"12q14.3"	NA	NA	NA	NA	NA
"ENSG00000215210"	"09p21.1"	NA	NA	NA	NA	NA
"ENSG00000215217"	"05p15.31"	NA	"High in bronchial epithelium"	NA	NA	NA
"ENSG00000215218"	"05p15.31"	NA	"High in some ES cells"	NA	"CNS-highest in cortex"	NA
"ENSG00000215221"	"09p21.3"	NA	NA	NA	NA	NA
"ENSG00000215231"	"05p15.32"	NA	"Low in tissue stem cells"	NA	NA	NA
"ENSG00000215251"	"20p13"	NA	NA	"[450"	NA	NA
"ENSG00000215252"	"15q14"	NA	NA	NA	NA	NA
"ENSG00000215256"	"14q11.2"	NA	NA	NA	NA	NA
"ENSG00000215262"	"08p11.2"	NA	"Spermatocyte-related"	NA	"Kidney cortex>medulla-liver"	NA
"ENSG00000215267"	"10p15.1"	NA	NA	NA	NA	NA
"ENSG00000215269"	"Xp11.23"	NA	NA	NA	NA	NA
"ENSG00000215271"	"14q11.2"	NA	NA	NA	NA	NA
"ENSG00000215274"	"Xp11.23"	NA	NA	NA	NA	NA
"ENSG00000215278"	"04p15.31"	NA	NA	NA	NA	NA
"ENSG00000215283"	"09p13.2"	NA	NA	NA	NA	NA
"ENSG00000215296"	"15q13.3"	NA	NA	NA	"Testis-adult"	NA
"ENSG00000215301"	"Xp11.3-p11.23"	"High_in_Testis|General_HK"	"Spermatocyte-related"	"Cell cycle related?"	NA	NA
"ENSG00000215305"	"20p13"	NA	NA	NA	NA	NA
"ENSG00000215307"	"06q11.1"	NA	NA	NA	NA	NA
"ENSG00000215311"	"07q36.1"	NA	NA	NA	NA	NA
"ENSG00000215313"	"Xp22.2"	NA	NA	NA	NA	NA
"ENSG00000215317"	"21q21.3"	NA	NA	NA	NA	NA
"ENSG00000215323"	"04p16.1"	NA	NA	NA	NA	NA
"ENSG00000215325"	"05q32"	NA	NA	NA	NA	NA
"ENSG00000215326"	"21q21.3"	NA	NA	NA	NA	NA
"ENSG00000215333"	"22q13.31"	NA	NA	NA	NA	NA
"ENSG00000215343"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215347"	"22q13.2"	NA	NA	NA	NA	NA
"ENSG00000215349"	"13q12.11"	NA	NA	NA	NA	NA
"ENSG00000215351"	"21q21.1"	NA	NA	NA	NA	NA
"ENSG00000215354"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215356"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215357"	"13q31.1"	NA	NA	NA	NA	NA
"ENSG00000215367"	"04p16.3"	NA	NA	NA	"Pancreas"	NA
"ENSG00000215369"	"21q21.1"	NA	NA	NA	NA	NA
"ENSG00000215371"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215372"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215373"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215374"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215375"	"04p16"	NA	NA	NA	NA	NA
"ENSG00000215378"	"08p23.1"	NA	NA	NA	NA	NA
"ENSG00000215388"	"20p13"	NA	NA	NA	NA	NA
"ENSG00000215394"	"14q11.2"	NA	NA	NA	NA	NA
"ENSG00000215397"	"20p13"	NA	NA	NA	"HK1"	NA
"ENSG00000215399"	"13q33.1"	NA	NA	NA	NA	NA
"ENSG00000215405"	"15q11.2"	NA	NA	NA	NA	NA
"ENSG00000215414"	"Yq11.221"	NA	NA	NA	NA	NA
"ENSG00000215417"	"13q31.3"	NA	"High in ES/iPS cells"	NA	"Thymus>Blood>slpeen (T cell)"	NA
"ENSG00000215418"	"13q31.3"	NA	NA	NA	NA	NA
"ENSG00000215421"	"18q23"	NA	"Low in LPS/IFNg-treated neutrophils|Oocyte-related"	NA	NA	NA
"ENSG00000215424"	"21q22.3"	NA	"High in ES cells:iPS cells:CD326-CD56+_mesodem_prog: neurones"	NA	NA	NA
"ENSG00000215430"	"13q21.31"	NA	NA	NA	NA	NA
"ENSG00000215432"	"13q21.31"	NA	NA	NA	NA	NA
"ENSG00000215440"	"20q13.32"	NA	"Low in many"	"HK"	NA	NA
"ENSG00000215441"	"09p21.2"	NA	NA	NA	NA	NA
"ENSG00000215448"	"20q13.13"	NA	NA	NA	NA	NA
"ENSG00000215452"	"20q13.12"	NA	NA	NA	NA	NA
"ENSG00000215454"	"21q22.3"	NA	NA	NA	NA	NA
"ENSG00000215455"	"21q22.3"	NA	NA	NA	NA	NA
"ENSG00000215456"	"22q11"	NA	NA	NA	NA	NA
"ENSG00000215457"	"18q21.2"	NA	NA	NA	NA	NA
"ENSG00000215467"	"20q13.11"	NA	"Ribosome, eukaryotic translation"	NA	NA	NA
"ENSG00000215474"	"18q21.1"	NA	NA	NA	NA	NA
"ENSG00000215475"	"13q14.12"	NA	NA	NA	"HK1"	NA
"ENSG00000215477"	"06q14.3"	NA	NA	NA	NA	NA
"ENSG00000215478"	"22q11.23"	NA	NA	NA	NA	NA
"ENSG00000215480"	"13q14.11"	NA	NA	NA	NA	NA
"ENSG00000215481"	"22q11"	NA	NA	NA	NA	NA
"ENSG00000215482"	"13q14.11"	NA	NA	NA	NA	NA
"ENSG00000215483"	"13q14.11"	NA	NA	NA	NA	NA
"ENSG00000215486"	"13q13.3"	NA	NA	NA	NA	NA
"ENSG00000215492"	"18q12.1"	NA	NA	NA	NA	NA
"ENSG00000215498"	"22q11.21"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000215506"	"Yq11.23"	NA	NA	NA	NA	NA
"ENSG00000215507"	"Yq11.23"	NA	NA	NA	NA	NA
"ENSG00000215513"	"22q11.21"	NA	NA	NA	NA	NA
"ENSG00000215515"	"13q13.1"	NA	NA	NA	NA	NA
"ENSG00000215520"	"01p36.12"	NA	NA	NA	NA	NA
"ENSG00000215529"	"20q11.21"	NA	NA	NA	NA	NA
"ENSG00000215533"	"21q22.11"	NA	NA	NA	NA	NA
"ENSG00000215537"	"Yq11.223"	NA	NA	NA	NA	NA
"ENSG00000215544"	"22q11.21"	NA	NA	NA	NA	NA
"ENSG00000215545"	"20q11.21"	NA	NA	NA	NA	NA
"ENSG00000215546"	"20q11.21"	NA	NA	NA	NA	NA
"ENSG00000215547"	"20q11.21"	NA	NA	NA	"Epidiymus>vas deferens"	NA
"ENSG00000215553"	"20p11.21"	NA	NA	NA	NA	NA
"ENSG00000215559"	"21q11.2"	NA	NA	NA	NA	NA
"ENSG00000215560"	"Yq11.222"	NA	NA	NA	NA	NA
"ENSG00000215562"	"21q11.2"	NA	NA	NA	NA	NA
"ENSG00000215568"	"22q11.2"	NA	NA	NA	"Blood>macs>spleen (immune)"	NA
"ENSG00000215571"	"13q12.11"	NA	NA	NA	NA	NA
"ENSG00000215572"	"13q12.1"	NA	NA	NA	NA	NA
"ENSG00000215580"	"Yq11.222"	NA	NA	NA	NA	NA
"ENSG00000215583"	"Yq11.21"	NA	NA	NA	NA	NA
"ENSG00000215595"	"20p13"	NA	"Low in many|Low in tissue stem cells"	NA	NA	NA
"ENSG00000215601"	"Yp11.2"	NA	NA	NA	NA	NA
"ENSG00000215603"	"Yp11.2"	NA	NA	NA	NA	NA
"ENSG00000215604"	"13q11"	NA	NA	NA	NA	NA
"ENSG00000215606"	"03q23"	NA	NA	NA	NA	NA
"ENSG00000215612"	"04p16.1"	NA	"Low in many"	"HK"	"HK3"	NA
"ENSG00000215630"	"05q13.2"	NA	NA	NA	NA	NA
"ENSG00000215644"	"17q25"	NA	NA	NA	NA	NA
"ENSG00000215704"	"01p36.21"	"High_in_Pancreas"	NA	"HK"	NA	NA
"ENSG00000215712"	"06q25.3"	NA	NA	NA	NA	NA
"ENSG00000215717"	"01p13.3"	NA	NA	NA	"CNS-highest in cortex"	NA
"ENSG00000215734"	"21q22.13"	NA	NA	NA	NA	NA
"ENSG00000215760"	"10q25.3"	NA	NA	NA	NA	NA
"ENSG00000215771"	"22q13.2"	NA	NA	NA	NA	NA
"ENSG00000215784"	"01q21.1"	NA	NA	NA	NA	NA
"ENSG00000215785"	"01p36.22"	NA	NA	NA	NA	NA
"ENSG00000215788"	"01p36.2"	"[324"	NA	NA	NA	NA
"ENSG00000215790"	"01p36.33"	NA	NA	NA	NA	NA
"ENSG00000215800"	"01q43"	NA	NA	NA	NA	NA
"ENSG00000215802"	"01q43"	NA	NA	NA	NA	NA
"ENSG00000215807"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000215811"	"01q42.13"	NA	NA	NA	NA	NA
"ENSG00000215812"	"01q42.13"	NA	NA	NA	NA	NA
"ENSG00000215817"	"01q41"	NA	NA	NA	NA	NA
"ENSG00000215819"	"01q41"	NA	NA	NA	NA	NA
"ENSG00000215833"	"01q24.2"	NA	NA	NA	NA	NA
"ENSG00000215834"	"01q24.1"	NA	NA	NA	NA	NA
"ENSG00000215837"	"03q29"	NA	NA	NA	NA	NA
"ENSG00000215845"	"01q23.3"	NA	NA	NA	NA	NA
"ENSG00000215846"	"01q23.2"	NA	NA	NA	NA	NA
"ENSG00000215853"	"01q21.3"	NA	"High in keratinocytes:epithelium"	NA	"General"	NA
"ENSG00000215860"	"01q21.2"	NA	NA	NA	NA	NA
"ENSG00000215864"	"01p12"	NA	NA	NA	NA	NA
"ENSG00000215867"	"01p13.2"	NA	NA	NA	NA	NA
"ENSG00000215873"	"01p22.2"	NA	NA	NA	NA	NA
"ENSG00000215874"	"01p22.2"	NA	NA	NA	NA	NA
"ENSG00000215875"	"01p31.1"	NA	NA	NA	NA	NA
"ENSG00000215878"	"06q23.3"	NA	NA	NA	NA	NA
"ENSG00000215883"	"01p32.3"	NA	NA	NA	NA	NA
"ENSG00000215887"	"01p33"	NA	NA	NA	NA	NA
"ENSG00000215900"	"01p35.2"	NA	NA	NA	NA	NA
"ENSG00000215906"	"01p36.12"	NA	NA	NA	NA	NA
"ENSG00000215908"	"01p36.13"	NA	"High in many"	NA	NA	NA
"ENSG00000215910"	"01p36.22"	NA	NA	NA	"HK1"	NA
"ENSG00000215912"	"01p36.32"	NA	NA	NA	NA	NA
"ENSG00000215914"	"01p36.3"	NA	NA	NA	NA	NA
"ENSG00000215915"	"01p36.33"	NA	NA	"HK"	NA	NA
"ENSG00000215930"	"01p13.1"	NA	NA	NA	NA	NA
"ENSG00000215938"	"01q21.3"	NA	NA	NA	"Spinal cord 1 rep only (tech artefact)"	NA
"ENSG00000215939"	"09p21.1"	NA	NA	NA	NA	NA
"ENSG00000215943"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000215946"	"20q13.33"	NA	NA	NA	NA	NA
"ENSG00000215952"	"01q24.1"	NA	NA	NA	NA	NA
"ENSG00000215957"	"14q32.31"	NA	NA	NA	NA	NA
"ENSG00000215961"	"04q25"	NA	NA	NA	NA	NA
"ENSG00000215966"	"09p21.1"	NA	NA	NA	NA	NA
"ENSG00000215973"	"02q31.1"	NA	NA	NA	NA	NA
"ENSG00000215991"	"14q11.2"	NA	NA	NA	"Heart>upper oesophagus"	NA
"ENSG00000216001"	"Xq26.3"	NA	NA	NA	NA	NA
"ENSG00000216005"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000216009"	"05q31.2"	NA	NA	NA	NA	NA
"ENSG00000216031"	"20q13.32"	NA	NA	NA	NA	NA
"ENSG00000216035"	"10p11.23"	NA	NA	NA	"HK1"	NA
"ENSG00000216056"	"Xq27.3"	NA	NA	NA	"HK1"	NA
"ENSG00000216058"	"03q28"	NA	NA	NA	NA	NA
"ENSG00000216060"	"Xq26.3"	NA	NA	NA	NA	NA
"ENSG00000216064"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000216069"	"08q22.2"	NA	NA	NA	"Spinal cord 1 rep only (tech artefact)"	NA
"ENSG00000216075"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000216077"	"05p15.1"	NA	NA	NA	NA	NA
"ENSG00000216083"	"10q25.1"	NA	NA	NA	NA	NA
"ENSG00000216090"	"08q24.3"	NA	NA	NA	NA	NA
"ENSG00000216098"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000216099"	"14q32.31"	NA	NA	NA	NA	NA
"ENSG00000216101"	"06p21.33"	NA	NA	NA	"HK1"	NA
"ENSG00000216105"	"04p16.3"	NA	NA	NA	NA	NA
"ENSG00000216133"	"08q24.3"	NA	NA	NA	NA	NA
"ENSG00000216135"	"03p25.3"	NA	NA	NA	"HK1"	NA
"ENSG00000216141"	"20q13.33"	NA	NA	NA	NA	NA
"ENSG00000216171"	"Xq27.3"	NA	NA	NA	NA	NA
"ENSG00000216179"	"14q32.31"	NA	NA	NA	NA	NA
"ENSG00000216192"	"12p12.1"	NA	NA	NA	NA	NA
"ENSG00000216195"	"20q13.33"	NA	NA	NA	NA	NA
"ENSG00000216265"	"06q25.1"	NA	NA	NA	NA	NA
"ENSG00000216306"	"12q22"	NA	NA	NA	NA	NA
"ENSG00000216331"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000216364"	"06p22.3"	NA	NA	NA	NA	NA
"ENSG00000216365"	"06q12-q13"	NA	NA	NA	NA	NA
"ENSG00000216412"	"06p21.2"	NA	NA	NA	NA	NA
"ENSG00000216436"	"06p22.2"	NA	NA	NA	NA	NA
"ENSG00000216439"	"06q14.3"	NA	NA	NA	NA	NA
"ENSG00000216444"	"06q25.1"	NA	NA	NA	NA	NA
"ENSG00000216471"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000216490"	"19p13.1"	NA	NA	NA	"Macs-other immune"	NA
"ENSG00000216518"	"06q16.1"	NA	NA	NA	NA	NA
"ENSG00000216560"	"04p16.3"	NA	NA	NA	NA	NA
"ENSG00000216588"	"19q13.31"	NA	NA	NA	NA	NA
"ENSG00000216624"	"06q27"	NA	NA	NA	NA	NA
"ENSG00000216629"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000216649"	"Xp11.23"	NA	NA	NA	NA	NA
"ENSG00000216671"	"16p11.2"	NA	NA	NA	NA	NA
"ENSG00000216708"	"11p13"	NA	NA	NA	NA	NA
"ENSG00000216710"	"06q22.31"	NA	NA	NA	NA	NA
"ENSG00000216713"	"06q25.2"	NA	NA	NA	NA	NA
"ENSG00000216723"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000216740"	"10q21.3"	"General_HK_(ribosone,proteasome, etc)"	"[0171"	"Annexins"	NA	NA
"ENSG00000216753"	"06q23.2"	NA	NA	NA	NA	NA
"ENSG00000216762"	"06p21"	NA	NA	NA	NA	NA
"ENSG00000216777"	"Yp11.2"	NA	NA	NA	NA	NA
"ENSG00000216817"	"06q16.3"	NA	NA	NA	NA	NA
"ENSG00000216819"	"06p25.2"	NA	NA	NA	NA	NA
"ENSG00000216824"	"Yp11.2"	NA	NA	NA	NA	NA
"ENSG00000216835"	"06p12"	NA	NA	NA	NA	NA
"ENSG00000216854"	"06p12.1"	NA	NA	NA	NA	NA
"ENSG00000216863"	"06p25.1"	NA	"High in platelets"	NA	NA	NA
"ENSG00000216866"	"Xp11.4"	NA	NA	NA	NA	NA
"ENSG00000216904"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000216937"	"10p11.23"	"High_in_Testis"	"Spermatocyte-related"	NA	"Testis-adult"	NA
"ENSG00000216977"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000216990"	"06q15"	NA	NA	NA	NA	NA
"ENSG00000216998"	"06p12.3"	NA	NA	NA	NA	NA
"ENSG00000217026"	"21q21.3"	NA	NA	NA	NA	NA
"ENSG00000217085"	"06q25.2"	NA	NA	NA	NA	NA
"ENSG00000217089"	"06q22.1"	NA	NA	NA	NA	NA
"ENSG00000217094"	"10p11.22"	NA	NA	NA	NA	NA
"ENSG00000217128"	"05q23.3"	NA	"High in LPS/IFNg-treated neutrophils|High in neutrophils"	NA	NA	NA
"ENSG00000217159"	"06p21"	NA	NA	NA	NA	NA
"ENSG00000217165"	"06p21.2"	NA	NA	NA	NA	NA
"ENSG00000217169"	"06q14.3"	NA	NA	NA	NA	NA
"ENSG00000217179"	"Yq11.222"	NA	NA	NA	NA	NA
"ENSG00000217236"	"02q31.1"	NA	NA	NA	NA	NA
"ENSG00000217241"	"06q22.1"	NA	NA	NA	NA	NA
"ENSG00000217261"	"22q11.2"	NA	NA	NA	NA	NA
"ENSG00000217314"	"06p22.3"	NA	NA	NA	NA	NA
"ENSG00000217315"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000217325"	"06q22.32"	NA	NA	NA	NA	NA
"ENSG00000217327"	"01q43"	NA	NA	NA	NA	NA
"ENSG00000217330"	"06q22.31"	NA	NA	NA	NA	NA
"ENSG00000217372"	"06q25.2"	NA	NA	"HK"	NA	NA
"ENSG00000217377"	"06q14.1"	NA	NA	NA	NA	NA
"ENSG00000217385"	"06p25.1"	NA	NA	NA	NA	NA
"ENSG00000217404"	"06q22.32"	NA	NA	NA	NA	NA
"ENSG00000217408"	"06p22.2"	NA	NA	NA	NA	NA
"ENSG00000217416"	"05q12.1"	NA	NA	NA	NA	NA
"ENSG00000217442"	"22q13.33"	NA	"Spermatocyte-related"	NA	NA	NA
"ENSG00000217482"	"06q23.3"	NA	NA	NA	NA	NA
"ENSG00000217527"	"06p12.1"	NA	NA	NA	NA	NA
"ENSG00000217539"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000217555"	"16q22.1-q22.3"	NA	"High in LPS/IFNg-treated neutrophils"	NA	"CNS-high in spinal cord (Astrocyte?)"	NA
"ENSG00000217566"	"06p25.2"	NA	NA	NA	NA	NA
"ENSG00000217643"	"02p23.3"	NA	NA	NA	NA	NA
"ENSG00000217646"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000217684"	"06q24.1"	NA	NA	NA	NA	NA
"ENSG00000217686"	"13q32.2"	NA	NA	NA	NA	NA
"ENSG00000217707"	"06p25.2"	NA	NA	NA	NA	NA
"ENSG00000217716"	"09q22.1"	NA	NA	NA	NA	NA
"ENSG00000217733"	"06q25.1"	NA	NA	NA	NA	NA
"ENSG00000217770"	"06q21"	NA	NA	NA	NA	NA
"ENSG00000217783"	"06q25.3"	NA	NA	NA	NA	NA
"ENSG00000217791"	"05q11.2"	NA	NA	NA	NA	NA
"ENSG00000217809"	"20p12.2"	NA	NA	NA	NA	NA
"ENSG00000217811"	"06q12"	NA	NA	NA	NA	NA
"ENSG00000217824"	"06q24.3"	NA	NA	NA	NA	NA
"ENSG00000217862"	"06p22.1"	NA	NA	NA	NA	NA
"ENSG00000217874"	"06q27"	NA	NA	NA	NA	NA
"ENSG00000217889"	"Xq28"	NA	NA	NA	NA	NA
"ENSG00000217896"	"Yq11.222"	NA	NA	NA	NA	NA
"ENSG00000217929"	"06p25.3"	NA	NA	NA	NA	NA
"ENSG00000217930"	"16p13.3"	NA	NA	NA	NA	NA
"ENSG00000218014"	"06q13"	NA	NA	NA	NA	NA
